FIPS,State,County,vaccine_intent,safty_side_effect,hesitancy,SVI,Population,House,Male,Female,MedianAge,White,Black,Native,Asian,Pacific,Other,Hispanic,NoSchool,HighSchool,GED,SomeCollegeless,SomeCollege,Associate,Bachelor,Master,Profession,Doctorate,PopPov,HousePov,PovRatio,Disability,GINI,Income,Employed,Unemployed,ArmedForce,Service,Natural,Production,Construction,Manufacturing,Wholesale,Retail,Transportation,Public,Historic_Undervaccination,Sociodemographic_Barriers,Resource_constrained_Healthcare_System,Healthcare_Accessibility_Barriers,Irregular_Care_Seeking_Behavior,CVAC,Cases,Deaths,Series_Complete_Pop_Pct,Series_Complete_12PlusPop_Pct,Series_Complete_18PlusPop_Pct,Series_Complete_65PlusPop_Pct,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65PlusPop_Pct,Metro.status,Economic.Types,democrat_share,republican_share,other_share,democrat_votes,republican_votes,other_votes,totalvotes,democrat_bin,Male_pct,Female_pct,White_pct,Black_pct,Native_pct,Asian_pct,Pacific_pct,Other_pct,Hispanic_pct,Disability_pct,Povpop_pct,Povhouse_pct,NoSchool_pct,HighSchool_pct,GED_pct,SomeCollegeless_pct,SomeCollege_pct,Associate_pct,Bachelor_pct,Master_pct,Profession_pct,Doctorate_pct,ArmedForce_pct,Employed_pct,Unmployed_pct,Service_pct,Natural_pct,Production_pct,Construction_pct,Manufacturing_pct,Wholesale_pct,Retail_pct,Transportation_pct,Public_pct
1057,Alabama,Fayette County,12.653,11.786,0.1855,0.7,16494,6802,8138,8356,43.7,14068,1948,0,78,7,0,297,193,3860,971,973,1622,792,1062,319,38,32,3146,1386,4774,16299,0.461,22483,6337,429,13,1008,646,1811,293,1566,239,867,409,200,0.375039796,0.730022286,0.23495702,0.854823305,0.819484241,0.680993314,2028,57,0.054,0.062,0.068,0.174,0.122,0.142,0.155,0.384,0,0,0.159137577,0.832762948,0.008099475,1395,7300,71,8766,0,0.493391536,0.506608464,0.852916212,0.118103553,0,0.004728992,0.000424397,0,0.018006548,0.988177519,0.190736025,0.203763599,0.011701225,0.234024494,0.058869892,0.058991148,0.09833879,0.048017461,0.06438705,0.019340366,0.002303868,0.001940099,0.000788165,0.384200315,0.026009458,0.061113132,0.039165757,0.109797502,0.017764035,0.094943616,0.014490118,0.052564569,0.024796896,0.012125621
1059,Alabama,Franklin County,15.222,12.142,0.1738,0.84,31466,11048,15676,15790,38.6,26118,1385,408,117,0,3030,5400,449,6568,1033,1308,2483,1748,1819,815,144,129,6007,1771,7669,31264,0.4276,21641,12840,641,2,1658,1543,4049,1126,4039,437,1008,487,446,0.425023878,0.898758357,0.591531359,0.733842725,0.898758357,0.82553327,4009,79,0.085,0.102,0.113,0.324,0.154,0.185,0.205,0.545,0,3,0.165845126,0.824932422,0.009222452,2086,10376,116,12578,0,0.498188521,0.501811479,0.830038772,0.044015763,0.012966376,0.003718299,0,0.096294413,0.171613805,0.993580372,0.190904468,0.160300507,0.01426937,0.208733236,0.032829085,0.041568677,0.07891057,0.055552024,0.057808428,0.025900972,0.004576368,0.004099663,6.36E-05,0.408059493,0.020371194,0.052691794,0.049037056,0.128678574,0.035784656,0.12836077,0.013888006,0.032034577,0.015477023,0.014174029
1061,Alabama,Geneva County,8.165,9.247,0.1768,0.8,26417,10383,12835,13582,43.2,22870,2538,250,115,12,210,1051,289,5379,1335,1388,2658,1897,1419,834,75,3,5743,2223,6902,26143,0.44,21711,10294,589,39,1750,1684,2000,899,1621,456,1123,887,569,0.407831901,0.786692136,0.786055396,0.861190704,0.732250876,0.829672079,2406,70,0.08,0.093,0.103,0.263,0.131,0.152,0.168,0.41,1,0,0.127142288,0.864726983,0.008130729,1595,10848,102,12545,0,0.485861377,0.514138623,0.865730401,0.096074497,0.009463603,0.004353257,0.000454253,0.007949427,0.039784987,0.989627891,0.217397888,0.214099971,0.010939925,0.203618882,0.05053564,0.052541924,0.100617027,0.071809819,0.053715411,0.03157058,0.002839081,0.000113563,0.001476322,0.389673316,0.022296249,0.066245221,0.06374683,0.075708824,0.034031116,0.061362002,0.017261612,0.042510505,0.033576863,0.02153916
1063,Alabama,Greene County,14.626,9.053,0.1808,0.99,8324,2951,3846,4478,40.9,1439,6618,37,0,0,8,145,118,2099,138,219,1186,361,353,171,25,37,3140,1017,1542,8269,0.5115,14884,2396,311,0,468,231,753,201,702,2,173,52,245,0.536134989,0.974848774,0.711556829,0.990130532,0.532951289,0.876472461,889,32,0.052,0.061,0.067,0.138,0.15,0.175,0.192,0.407,0,0,0.813403141,0.183246073,0.003350785,3884,875,16,4775,1,0.462037482,0.537962518,0.172873618,0.795050457,0.004444978,0,0,0.000961076,0.01741951,0.9933926,0.377222489,0.344628939,0.014175877,0.252162422,0.016578568,0.026309467,0.142479577,0.043368573,0.042407496,0.020543008,0.003003364,0.004444978,0,0.287842383,0.037361845,0.05622297,0.027751081,0.090461317,0.024147045,0.084334455,0.000240269,0.020783277,0.006246997,0.029432965
1065,Alabama,Hale County,22.416,8.429,0.1808,0.96,14809,5650,7035,7774,40.5,5854,8796,30,33,0,32,4,140,3574,729,453,1426,741,925,344,90,52,3522,1493,3611,14582,0.4994,21191,5355,652,30,981,554,1105,357,991,60,694,219,176,0.494110156,0.895574658,0.756765361,0.94046482,0.568290353,0.853868195,2129,69,0.104,0.124,0.136,0.312,0.192,0.228,0.25,0.514,1,0,0.590253165,0.404050633,0.005696203,4663,3192,45,7900,1,0.475048957,0.524951043,0.395300155,0.593963131,0.002025795,0.002228375,0,0.002160848,0.000270106,0.984671484,0.237828348,0.264247788,0.009453711,0.241339726,0.049226822,0.030589506,0.096292795,0.05003714,0.062462016,0.023229117,0.006077385,0.003511378,0.002025795,0.36160443,0.044027281,0.066243501,0.037409683,0.074616787,0.024106962,0.066918766,0.00405159,0.046863394,0.014788304,0.011884665
1067,Alabama,Henry County,13.97,8.255,0.1768,0.55,17133,6630,8319,8814,44.4,12118,4565,30,68,17,134,449,221,3301,660,779,1746,1097,1250,688,109,29,2316,1089,4505,16813,0.4407,25276,6920,433,8,1190,658,1537,275,1005,294,872,702,125,0.430436167,0.41292582,0.683858644,0.834447628,0.583890481,0.654250239,1838,41,0.107,0.123,0.134,0.307,0.164,0.189,0.206,0.454,1,0,0.280275328,0.710582921,0.009141751,2606,6607,85,9298,0,0.485554194,0.514445806,0.707290025,0.266444872,0.001751007,0.003968949,0.000992237,0.007821164,0.026206736,0.981322594,0.135177727,0.164253394,0.012899084,0.192669118,0.03852215,0.045467811,0.101908597,0.064028483,0.072958618,0.040156423,0.006361991,0.00169264,0.000466935,0.403898909,0.025272865,0.069456604,0.038405416,0.089709917,0.016050896,0.058658729,0.017159867,0.050895932,0.04097356,0.007295862
1069,Alabama,Houston County,17.553,11.405,0.1768,0.68,104702,39311,50190,54512,40.1,72344,28157,271,930,63,634,3479,1031,18477,4081,4879,12041,6973,9682,4385,1120,485,18885,6818,25747,103775,0.4832,27097,44374,3043,186,8500,4149,6967,2533,4093,1648,6448,3452,2016,0.420885068,0.632919452,0.162050302,0.838586437,0.712193569,0.598853868,10140,264,0.106,0.125,0.137,0.352,0.15,0.176,0.194,0.473,1,0,0.279752236,0.706430165,0.013817599,12917,32618,638,46173,0,0.479360471,0.520639529,0.690951462,0.26892514,0.002588298,0.008882352,0.000601708,0.006055281,0.033227637,0.991146301,0.180369047,0.17343746,0.009846994,0.176472274,0.038977288,0.046598919,0.115002579,0.066598537,0.092471968,0.041880766,0.010697026,0.004632194,0.00177647,0.423812344,0.029063437,0.081182785,0.03962675,0.066541231,0.02419247,0.039091899,0.015739909,0.061584306,0.032969762,0.019254647
1071,Alabama,Jackson County,12.938,8.691,0.1898,0.57,51852,20695,25381,26471,43.1,47456,1809,629,232,55,262,1519,462,11966,3211,2177,4705,3547,3525,1284,184,182,9536,3807,14456,51352,0.4516,22596,20352,1101,7,2705,2372,5761,1628,5747,256,2273,1027,743,0.275071633,0.716969118,0.476599809,0.560967845,0.755810252,0.606494747,6554,104,0.107,0.123,0.135,0.356,0.165,0.19,0.208,0.543,0,3,0.157260112,0.832205111,0.010534777,3717,19670,249,23636,0,0.489489316,0.510510684,0.915220242,0.034887757,0.01213068,0.004474273,0.001060711,0.005052843,0.029294916,0.99035717,0.183908046,0.183957478,0.008909975,0.230772198,0.061926252,0.04198488,0.090739026,0.068406233,0.067981949,0.024762786,0.003548561,0.00350999,0.000135,0.392501736,0.021233511,0.052167708,0.045745584,0.111104683,0.031397053,0.110834683,0.004937129,0.043836303,0.019806372,0.014329245
1073,Alabama,Jefferson County,45.858,14.843,0.149,0.66,659680,261231,312033,347647,37.7,341768,283311,1443,10433,201,11610,25557,3681,101582,17054,24762,72980,38557,91545,36620,13998,7961,103417,41978,163802,652887,0.5009,32098,304994,21107,571,50947,21511,41003,15211,28711,8707,33018,16611,12479,0.300222859,0.420248329,0.150588984,0.866284623,0.650429799,0.4692773,72082,1403,0.087,0.103,0.113,0.27,0.155,0.183,0.201,0.453,1,0,0.557585132,0.426097444,0.016317424,181688,138843,5317,325848,1,0.473006609,0.526993391,0.518081494,0.429467317,0.002187424,0.015815244,0.000304693,0.017599442,0.038741511,0.989702583,0.156768433,0.160693026,0.005579978,0.153986781,0.025851928,0.037536381,0.110629396,0.058448035,0.138771829,0.055511763,0.021219379,0.012067972,0.000865571,0.462336284,0.031995816,0.077229869,0.032608234,0.062155894,0.023058149,0.043522617,0.013198824,0.05005154,0.02518039,0.018916748
1075,Alabama,Lamar County,13.149,8.686,0.1855,0.63,13885,5856,6783,7102,44.8,12154,1479,3,17,0,121,229,58,3187,725,535,1611,868,818,279,54,23,2827,1161,3895,13720,0.472,22636,5244,509,2,601,691,1392,375,1274,134,380,308,337,0.41228908,0.800700414,0.423432028,0.88411334,0.798471824,0.76727157,1339,33,0.098,0.113,0.124,0.299,0.164,0.19,0.209,0.508,0,3,0.135965522,0.858334492,0.005699986,978,6174,41,7193,0,0.488512784,0.511487216,0.875333093,0.106517825,0.00021606,0.001224343,0,0.00871444,0.016492618,0.988116673,0.203601008,0.198258197,0.00417717,0.229528268,0.05221462,0.038530789,0.116024487,0.062513504,0.058912495,0.020093626,0.003889089,0.001656464,0.00014404,0.377673749,0.036658264,0.04328412,0.049765934,0.100252071,0.027007562,0.091753691,0.009650702,0.027367663,0.022182211,0.024270796
1077,Alabama,Lauderdale County,27.996,16.404,0.1738,0.45,92556,38471,44568,47988,41,80436,9596,363,593,62,225,2476,648,19289,3584,4016,9372,4371,9455,4131,722,640,13175,6304,24731,91654,0.4601,28033,40287,1993,85,7094,4213,7206,2725,5618,1192,5418,2740,1470,0.199936326,0.566380134,0.309137217,0.812161732,0.729703916,0.548551417,8631,214,0.09,0.103,0.112,0.258,0.167,0.19,0.207,0.489,1,0,0.26872505,0.715419834,0.015855116,11915,31721,703,44339,0,0.481524699,0.518475301,0.869052249,0.103677773,0.00392195,0.006406932,0.000669865,0.002430961,0.026751372,0.990254549,0.142346255,0.16386369,0.007001167,0.208403561,0.038722503,0.043389948,0.101257617,0.047225464,0.102154371,0.044632439,0.007800683,0.006914733,0.000918363,0.435271619,0.02153291,0.07664549,0.045518389,0.077855569,0.029441635,0.060698388,0.01287869,0.058537534,0.029603699,0.015882277
1079,Alabama,Lawrence County,16.249,10.876,0.1713,0.5,33058,12677,15955,17103,42.4,25799,3502,1852,65,27,98,724,325,8020,1585,1160,3029,1765,1970,819,73,68,5906,2221,9101,32793,0.4409,23450,12445,692,22,1566,1672,3619,975,3105,398,1270,948,415,0.321872015,0.810251512,0.738618274,0.774912448,0.785100287,0.797516714,2863,87,0.091,0.106,0.116,0.33,0.145,0.168,0.185,0.499,1,3,0.222194498,0.768635768,0.009169734,3562,12322,147,16031,0,0.482636578,0.517363422,0.780416238,0.105935023,0.056022748,0.001966241,0.000816746,0.002964487,0.021900901,0.991983786,0.178655696,0.17519918,0.009831206,0.242603908,0.047946034,0.035089842,0.091626838,0.05339101,0.059592232,0.024774639,0.00220824,0.002056991,0.000665497,0.376459556,0.020932906,0.047371287,0.050577772,0.109474257,0.029493617,0.093925827,0.012039446,0.038417327,0.028676871,0.012553694
1081,Alabama,Lee County,20.445,12.088,0.1417,0.66,161152,60237,79453,81699,31.9,113359,36920,296,6899,23,643,5925,1407,18571,4455,6241,15752,8914,19015,10682,1887,2689,30423,12699,37089,159913,0.5026,27860,74770,4079,608,13086,5808,10356,4030,9911,1202,7863,3151,2805,0.449538364,0.338745622,0.507800064,0.505889844,0.897166507,0.578796562,15084,161,0.099,0.115,0.126,0.358,0.149,0.173,0.189,0.491,1,4,0.38992848,0.590924995,0.019146524,27860,42221,1368,71449,0,0.493031424,0.506968576,0.703429061,0.229100477,0.001836775,0.042810514,0.000142722,0.003990022,0.036766531,0.992311606,0.188784502,0.210817272,0.008730888,0.115239029,0.027644708,0.038727413,0.097746227,0.055314237,0.117994192,0.066285246,0.011709442,0.01668611,0.003772836,0.463971902,0.025311507,0.08120284,0.036040508,0.064262311,0.025007446,0.061500943,0.007458797,0.048792444,0.019552969,0.017405927
1083,Alabama,Limestone County,33.405,14.393,0.16,0.53,94727,32143,47291,47436,39.7,76003,13028,723,1309,78,1859,5700,891,15670,4374,3947,9509,5373,11450,4418,638,465,12436,4220,22692,91733,0.4454,28411,40510,2697,77,5841,4550,7619,3361,7487,883,4774,1836,2686,0.287806431,0.172238141,0.64565425,0.427252467,0.841133397,0.463865011,9443,139,0.07,0.082,0.091,0.302,0.106,0.124,0.136,0.424,1,4,0.277688636,0.703564537,0.018746826,13672,34640,923,49235,0,0.499234643,0.500765357,0.802337243,0.137532066,0.00763246,0.013818658,0.000823419,0.019624817,0.060172918,0.968393383,0.131282528,0.131288305,0.009405977,0.165422741,0.046174797,0.041667107,0.100383206,0.056720893,0.120873669,0.04663929,0.006735144,0.004908843,0.000812862,0.427649984,0.028471291,0.061661406,0.048032768,0.080431134,0.035480908,0.079037656,0.009321524,0.050397458,0.019382014,0.028355168
1085,Alabama,Lowndes County,23.773,12.302,0.1685,0.92,10079,4251,4821,5258,42,2497,7522,13,0,0,0,50,93,2553,247,227,843,626,652,321,37,27,2664,1213,2741,9977,0.5064,20209,3430,377,0,530,392,1002,226,774,133,371,210,181,0.373447947,0.936007641,0.917542184,0.94269341,0.557147405,0.871060172,1333,51,0.049,0.058,0.063,0.162,0.123,0.145,0.158,0.391,1,3,0.727432334,0.26861741,0.003950256,4972,1836,27,6835,1,0.478321262,0.521678738,0.247742832,0.746304197,0.00128981,0,0,0,0.00496081,0.989879948,0.264311936,0.285344625,0.009227106,0.253298938,0.024506399,0.022522076,0.08363925,0.062109336,0.064688957,0.031848398,0.003670999,0.002678837,0,0.340311539,0.037404504,0.052584582,0.038892747,0.099414624,0.022422859,0.076793333,0.013195754,0.036809207,0.0208354,0.017958131
1087,Alabama,Macon County,17.632,10.701,0.1676,0.9,18708,7474,8593,10115,38.6,3000,15560,16,32,0,11,152,125,3029,604,612,2278,870,1414,812,91,133,3995,1903,4279,18449,0.5095,20419,7064,903,57,1464,515,1360,251,1011,61,770,342,447,0.565425024,0.870423432,0.59025788,0.921362623,0.618592805,0.828716969,1479,45,0.092,0.104,0.111,0.276,0.177,0.2,0.214,0.489,0,4,0.814857274,0.176659406,0.00848332,7108,1541,74,8723,1,0.459322215,0.540677785,0.160359205,0.831729741,0.000855249,0.001710498,0,0.000587984,0.008124866,0.986155655,0.213545007,0.254616002,0.006681634,0.161909344,0.032285653,0.032713278,0.121766089,0.046504169,0.075582638,0.043403891,0.004864229,0.007109258,0.003046825,0.377592474,0.048268121,0.078255292,0.02752833,0.072696173,0.01341672,0.054041052,0.003260637,0.041158863,0.018280949,0.023893521
1089,Alabama,Madison County,51.443,16.355,0.145,0.31,362276,148189,176935,185341,38.5,246132,88011,2124,9555,316,4939,17928,1811,40244,10882,13802,36187,20148,64350,33016,3767,4802,44038,18474,95547,356952,0.462,36620,176910,9338,1333,26791,11006,19650,8725,19648,2709,19423,5758,16045,0.301496339,0.102833493,0.199936326,0.477554919,0.776822668,0.29162687,32722,469,0.096,0.112,0.123,0.359,0.146,0.17,0.186,0.527,1,4,0.448156002,0.527707466,0.024136532,87286,102780,4701,194767,0,0.488398348,0.511601652,0.679404653,0.242939085,0.005862933,0.026374919,0.000872263,0.013633252,0.049487131,0.985304022,0.121559253,0.124665124,0.004998951,0.111086575,0.030037872,0.038098025,0.099887931,0.055615056,0.177627003,0.091134936,0.010398149,0.013255087,0.003679515,0.48832934,0.025775928,0.073951904,0.030380152,0.054240413,0.024083848,0.054234893,0.007477724,0.053613819,0.015893959,0.044289437
1091,Alabama,Marengo County,20.683,12.073,0.1808,0.76,19321,7361,9299,10022,42.2,8840,10348,21,0,0,28,196,261,4428,542,942,1783,1170,1136,816,78,79,4174,1963,3833,19098,0.5495,25635,6778,587,0,1330,944,1249,379,1032,43,700,464,515,0.500159185,0.922636103,0.566698504,0.934734161,0.676536135,0.836676218,2454,57,0.084,0.098,0.108,0.274,0.17,0.199,0.219,0.516,0,0,0.503486239,0.490183486,0.006330275,5488,5343,69,10900,1,0.481289788,0.518710212,0.457533254,0.535583044,0.0010869,0,0,0.0014492,0.010144402,0.988458154,0.216034367,0.266675723,0.013508618,0.229180684,0.028052378,0.04875524,0.092283008,0.060555872,0.058796129,0.042233839,0.004037058,0.004088815,0,0.350809999,0.03038145,0.068837017,0.048858755,0.064644687,0.019615962,0.053413384,0.002225558,0.036230009,0.02401532,0.026654935
1093,Alabama,Marion County,13.135,8.926,0.1833,0.67,29866,11997,14781,15085,44.3,27739,1070,141,54,0,355,777,322,6107,1301,1647,3196,1961,1683,913,88,31,5137,2347,8030,29400,0.4587,21311,11851,684,26,1832,1506,3036,882,2587,234,1281,775,654,0.473734479,0.830308819,0.854504935,0.76249602,0.838586437,0.88124801,2890,96,0.077,0.089,0.097,0.232,0.133,0.153,0.168,0.398,0,3,0.105960745,0.883971898,0.010067357,1463,12205,139,13807,0,0.494910601,0.505089399,0.928781892,0.035826693,0.004721088,0.001808076,0,0.011886426,0.026016206,0.984396973,0.172001607,0.195632241,0.010781491,0.204480011,0.04356124,0.05514632,0.107011317,0.065659948,0.056351704,0.030569879,0.002946494,0.00103797,0.000870555,0.396805732,0.022902297,0.061340655,0.050425233,0.101654055,0.029531909,0.086620237,0.007834996,0.042891582,0.02594924,0.02189781
1095,Alabama,Marshall County,18.402,10.571,0.1618,0.73,95643,34883,47230,48413,38.8,88969,2549,378,573,51,1401,13357,1532,14911,5009,4569,9783,5535,8306,3221,526,334,19147,6168,24015,94805,0.4707,24453,39193,1749,33,6246,4248,9299,3641,8941,1044,4237,2089,1367,0.281439032,0.641515441,0.438713785,0.701368991,0.830627189,0.638650111,11460,215,0.075,0.091,0.101,0.28,0.119,0.143,0.159,0.447,0,3,0.149867608,0.836994074,0.013138318,5943,33191,521,39655,0,0.493815543,0.506184457,0.930219671,0.026651192,0.003952197,0.005991029,0.000533233,0.014648223,0.139654758,0.991238251,0.200192382,0.176819654,0.0160179,0.15590268,0.052371841,0.0477714,0.102286628,0.057871459,0.086843784,0.033677321,0.005499618,0.003492153,0.000345033,0.409784302,0.018286754,0.065305354,0.044415169,0.097226143,0.038068651,0.093483057,0.010915592,0.044300158,0.02184164,0.014292734
1097,Alabama,Mobile County,21.911,10.866,0.1677,0.75,414114,156251,197367,216747,37.9,242715,148050,3192,7928,47,4542,12018,3257,80336,14379,15271,44284,22143,42982,16229,3452,2026,76275,28206,100431,408589,0.476,25861,174519,10808,770,30752,18534,28622,12900,21537,5268,20598,10422,6584,0.231136581,0.714103789,0.368990767,0.826488379,0.698185291,0.621458134,36436,741,0.098,0.117,0.128,0.329,0.153,0.182,0.2,0.499,1,0,0.433895307,0.552745081,0.013359612,79474,101243,2447,183164,0,0.476600646,0.523399354,0.586106724,0.357510251,0.007708022,0.019144487,0.000113495,0.010967994,0.029020994,0.986658263,0.184188412,0.180517245,0.007864984,0.19399489,0.034722323,0.036876319,0.106936737,0.053470783,0.103792675,0.039189692,0.008335869,0.004892373,0.001859391,0.421427433,0.026099093,0.074259745,0.044755792,0.069116234,0.031150843,0.052007418,0.012721135,0.049739927,0.025166983,0.015899004
1099,Alabama,Monroe County,11.168,7.256,0.1735,0.75,21270,8166,10160,11110,43.3,11587,9026,372,58,6,22,81,150,6343,609,527,1929,1214,1335,535,98,15,5869,2741,5124,21033,0.5495,20527,6423,1172,0,1154,763,1470,398,1179,110,1055,348,324,0.567016874,0.94364852,0.631327603,0.973256925,0.741165234,0.900986947,1668,39,0.084,0.097,0.107,0.262,0.182,0.21,0.231,0.53,0,3,0.417604049,0.576209224,0.006186727,4455,6147,66,10668,0,0.477668077,0.522331923,0.544757875,0.42435355,0.017489422,0.002726845,0.000282087,0.001034321,0.003808181,0.988857546,0.275928538,0.335660054,0.007052186,0.298213446,0.028631876,0.024776681,0.090691114,0.057075693,0.062764457,0.025152797,0.004607428,0.000705219,0,0.301974612,0.055101081,0.054254819,0.03587212,0.069111425,0.018711801,0.055430183,0.005171603,0.049600376,0.016361072,0.015232722
1101,Alabama,Montgomery County,27.55,12.609,0.1522,0.84,226941,89527,107049,119892,36.4,81265,131408,468,6383,53,3104,7978,2042,30328,7320,7862,24304,10524,29531,15141,3634,1948,42442,15916,55155,221812,0.4928,29071,101013,7119,1907,18012,5323,16290,4109,11483,2127,10999,4473,10657,0.288124801,0.571792423,0.327602674,0.849092646,0.702642471,0.58834766,22826,523,0.076,0.09,0.099,0.255,0.15,0.178,0.195,0.465,1,4,0.650894199,0.336002986,0.013102815,64529,33311,1299,99139,1,0.471704099,0.528295901,0.358088666,0.579040367,0.00206221,0.028126253,0.000233541,0.013677564,0.035154512,0.977399412,0.187017771,0.177778771,0.008997933,0.133638258,0.03225508,0.034643365,0.107093914,0.046373286,0.130126332,0.066717781,0.016012973,0.008583729,0.008403065,0.445106878,0.031369387,0.079368646,0.023455436,0.071780771,0.018106028,0.050599054,0.00937248,0.048466341,0.019709969,0.046959342
1103,Alabama,Morgan County,23.358,11.321,0.1713,0.69,119213,45918,58712,60501,40.6,95265,15230,574,760,91,4612,9962,1386,19861,5214,5273,13248,7269,12670,4374,980,452,17126,6870,31182,117389,0.4526,27367,51903,2778,40,8446,5519,10314,4331,10666,1173,6274,2124,2124,0.255332697,0.558739255,0.429162687,0.681630054,0.804202483,0.58611907,13810,255,0.084,0.099,0.109,0.306,0.129,0.151,0.167,0.451,1,3,0.246342281,0.738319497,0.015338223,13234,39664,824,53722,0,0.492496624,0.507503376,0.799115868,0.127754523,0.004814911,0.006375144,0.00076334,0.038687056,0.083564712,0.984699655,0.143658829,0.14961453,0.011626249,0.166600958,0.043736841,0.044231753,0.11112882,0.060974894,0.106280355,0.036690629,0.00822058,0.003791533,0.000335534,0.43538037,0.023302828,0.070847978,0.046295287,0.08651741,0.03632993,0.089470108,0.009839531,0.052628489,0.017816849,0.017816849
1105,Alabama,Perry County,15.722,9.57,0.1808,0.99,9293,3070,4263,5030,36.9,2737,6491,3,8,0,54,110,275,1871,301,225,946,190,757,479,25,79,2612,1024,1476,9135,0.4938,15055,2571,290,7,662,116,501,81,240,29,330,226,164,0.601719198,0.966571156,0.665393187,0.949697549,0.687360713,0.903215536,1064,27,0.067,0.077,0.084,0.204,0.181,0.21,0.229,0.469,0,0,0.738049713,0.256022945,0.005927342,3860,1339,31,5230,1,0.458732379,0.541267621,0.294522759,0.698482729,0.000322824,0.000860863,0,0.005810825,0.011836866,0.982997955,0.281071774,0.333550489,0.029592166,0.201334338,0.032389971,0.024211772,0.101797052,0.020445497,0.081459163,0.051544173,0.002690197,0.008501022,0.000753255,0.276659852,0.031206284,0.071236415,0.012482514,0.053911546,0.008716238,0.02582589,0.003120628,0.035510599,0.02431938,0.017647692
1107,Alabama,Pickens County,12.592,9.301,0.1687,0.92,20243,7637,9637,10606,42.2,11477,8134,28,12,12,278,985,389,4477,911,892,2429,1059,1444,485,88,30,4204,1680,5074,18561,0.4907,23024,7017,802,0,1012,816,1735,702,1368,146,900,567,451,0.417382999,0.871378542,0.439668895,0.936644381,0.699140401,0.782553327,2264,57,0.07,0.08,0.087,0.212,0.141,0.161,0.174,0.434,1,0,0.416011585,0.578609847,0.005378568,4022,5594,52,9668,0,0.476065801,0.523934199,0.566961419,0.401817912,0.001383194,0.000592798,0.000592798,0.013733142,0.048658796,0.916909549,0.207676728,0.219981668,0.019216519,0.221162871,0.045003211,0.044064615,0.119992096,0.05231438,0.0713333,0.023958899,0.004347182,0.001481994,0,0.346638344,0.039618634,0.04999259,0.040310231,0.08570864,0.034678654,0.067578916,0.00721237,0.044459813,0.028009682,0.022279306
